feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,62,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,63,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,64,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,65,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,66,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,67,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,68,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,69,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,70,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,71,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,72,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,73,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,74,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,75,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,76,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,77,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,78,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,79,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,80,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,81,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,82,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,83,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,84,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,85,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,86,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,87,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,88,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,89,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,90,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,91,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,92,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,93,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,94,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,95,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,96,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,97,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,98,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,99,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,100,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,101,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,102,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,103,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,104,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,105,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,106,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,107,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,108,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,109,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,110,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,111,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,112,1,1,1,0,1,0,0.27108320593833923,0.2335769385099411,0.04721447080373764,0.030896125361323357,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,113,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,114,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,115,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,116,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,117,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,118,0,0,1,1,1,1,0.21260294318199158,0.13697613775730133,0.050095025449991226,0.0714285746216774,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,119,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,120,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,121,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,122,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,123,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,124,1,1,1,0,1,0,0.1381053477525711,0.07821165770292282,0.0240787323564291,0.0634920671582222,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,125,1,1,1,1,1,1,0.21182210743427277,0.1774076521396637,0.03687728941440582,0.032786883413791656,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,mild,126,1,1,1,1,1,1,0.14369511604309082,0.08731869608163834,0.032529573887586594,0.055893607437610626,0.7802197802197802,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random05,True,goal,1,clean,127,1,1,1,0,1,0,0.2226390838623047,0.19109588861465454,0.04190884530544281,0.027397260069847107,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,0,1,1,1,0,1,0,0.30431121587753296,0.26469823718070984,0.05186062306165695,0.03244093433022499,0.75,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,1,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,2,1,1,1,0,1,0,0.11665026843547821,0.08282701671123505,0.015032931230962276,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,3,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,4,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,5,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,6,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,7,1,1,1,0,1,0,0.31414473056793213,0.28121986985206604,0.03735223785042763,0.0317460335791111,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,8,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,9,1,1,1,0,1,0,0.30431121587753296,0.26469823718070984,0.05186062306165695,0.03244093433022499,0.75,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,10,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,11,1,1,1,0,1,0,0.30431121587753296,0.26469823718070984,0.05186062306165695,0.03244093433022499,0.75,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,12,1,1,1,0,1,0,0.30431121587753296,0.26469823718070984,0.05186062306165695,0.03244093433022499,0.75,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,13,1,1,1,0,1,0,0.31414473056793213,0.28121986985206604,0.03735223785042763,0.0317460335791111,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,14,1,1,1,0,1,0,0.11665026843547821,0.08282701671123505,0.015032931230962276,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,15,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,16,1,1,1,0,1,0,0.31414473056793213,0.28121986985206604,0.03735223785042763,0.0317460335791111,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,17,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,18,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,19,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,20,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,21,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,22,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,23,1,1,1,0,1,0,0.31414473056793213,0.28121986985206604,0.03735223785042763,0.0317460335791111,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,24,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,25,1,1,1,0,1,0,0.30431121587753296,0.26469823718070984,0.05186062306165695,0.03244093433022499,0.75,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,26,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,27,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,28,1,1,1,0,1,0,0.11665026843547821,0.08282701671123505,0.015032931230962276,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,29,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,30,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,31,1,1,1,0,1,0,0.11665026843547821,0.08282701671123505,0.015032931230962276,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,32,1,1,1,0,1,0,0.11665026843547821,0.08282701671123505,0.015032931230962276,0.054794520139694214,0.7849462365591398,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,33,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,34,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,mild,35,1,1,1,1,1,1,0.1430998593568802,0.13617253303527832,0.031099339947104454,0.0,0.7752808988764045,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,36,1,1,1,0,1,0,0.31414473056793213,0.28121986985206604,0.03735223785042763,0.0317460335791111,0.7590361445783133,0,-1,-1
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,37,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,38,0,0,1,1,1,1,0.26738640666007996,0.18177935481071472,0.05479680746793747,0.09285714477300644,0.9333333333333333,0,0,0
robust20_goal1_all_alpha1p0_start20_n128_random07,True,goal,1,clean,39,1,1,1,1,1,1,0.137326180934906,0.1321645975112915,0.026103036478161812,0.0,0.7530864197530864,0,0,0
