feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,61,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,62,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,63,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,0,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,1,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,2,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,3,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,4,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,5,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,6,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,7,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,8,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,9,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,10,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,11,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,12,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,13,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,14,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,15,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,16,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,17,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,18,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,19,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,20,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,21,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,22,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,23,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,24,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,25,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,26,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,27,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,28,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,29,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,30,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,31,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,32,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,33,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,34,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,35,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,36,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,37,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,38,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,39,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,40,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,41,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,42,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,43,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,44,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,45,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,46,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,47,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,48,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,49,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,50,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,51,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,52,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,53,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,54,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,55,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,56,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,57,1,1,1,0,1,0,0.21739418804645538,0.18304845690727234,0.04519841820001602,0.027397260069847107,0.7849462365591398,0,-1,-1
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,58,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,59,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,60,1,1,1,1,1,1,0.16709809005260468,0.15722618997097015,0.03820224106311798,0.0,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,61,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,62,1,1,1,1,1,1,0.24451497197151184,0.21042805910110474,0.045761048793792725,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_03_n64,True,goal,1,clean,63,0,1,1,1,1,1,0.25938236713409424,0.16398996114730835,0.03159208595752716,0.11428571492433548,0.7777777777777778,1,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,0,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,1,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,2,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,3,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,4,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,5,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,6,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,7,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,8,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,9,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,10,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,11,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,12,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,13,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,14,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,15,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,16,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,17,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,18,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,19,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,20,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,21,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,22,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,23,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,24,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,25,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,26,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,27,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,28,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,29,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,30,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,31,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,32,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,33,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,34,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,35,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,36,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,37,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,38,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,39,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,40,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,41,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,42,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,43,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,44,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,45,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,46,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,47,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,48,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,49,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,50,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,51,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,52,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,53,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,54,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,55,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,56,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,57,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,58,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,59,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,60,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,61,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,62,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_pulse20_120_n64,False,goal,1,clean,63,0,0,1,1,1,1,0.545805811882019,0.2922256290912628,0.0510098896920681,0.3366336524486542,0.33666666666666667,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,0,0,0,1,1,1,1,0.32372263073921204,0.22110120952129364,0.051376111805438995,0.12142857164144516,0.9333333333333333,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,1,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,2,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,3,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,4,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,5,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_start20_n64,False,goal,1,clean,6,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,7,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
goal1_top13_highmean_start20_n64,False,goal,1,clean,8,1,1,1,1,1,1,0.18662375211715698,0.15248937904834747,0.035785190761089325,0.032786883413791656,0.7530864197530864,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,9,0,0,1,1,1,1,0.32372263073921204,0.22110120952129364,0.051376111805438995,0.12142857164144516,0.9333333333333333,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,10,1,1,1,1,1,1,0.31225359439849854,0.2814055383205414,0.04916676878929138,0.027397260069847107,0.7849462365591398,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,11,0,0,1,1,1,1,0.32372263073921204,0.22110120952129364,0.051376111805438995,0.12142857164144516,0.9333333333333333,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,12,0,0,1,1,1,1,0.32372263073921204,0.22110120952129364,0.051376111805438995,0.12142857164144516,0.9333333333333333,0,0,0
goal1_top13_highmean_start20_n64,False,goal,1,clean,13,1,1,1,0,1,0,0.19671761989593506,0.1571854203939438,0.03831334412097931,0.032786883413791656,0.7530864197530864,0,-1,-1
